"","ontology","GO","set","n_genes","V1","V2","term","parent","parentTerm","size","pvalue","qvalue","score"
"455","BP","GO:0009303","topfind",1,-0.203284907928077,0.237010759266438,"rRNA transcription","GO:0031328","positive regulation of cellular biosynthetic process",13,0.00209616998113281,0.00774947689994554,2.11072761196265
"456","BP","GO:0009303","Unreported",1,-0.203284907928077,0.237010759266438,"rRNA transcription","GO:0031328","positive regulation of cellular biosynthetic process",13,2.26844226449425e-05,0.00079263336989464,3.10092764780295
"457","BP","GO:0009314","topfind",1,-0.00491501196885088,-0.319291489051646,"response to radiation","GO:0009628","response to abiotic stimulus",28,7.01124468730361e-19,2.17529910600049e-17,16.6624810186384
"458","BP","GO:0009395","topfind",1,-0.200604176775523,0.22999395178367,"phospholipid catabolic process","GO:0019220","regulation of phosphate metabolic process",14,0.00114996195515473,0.00453309208828247,2.34360545830141
"459","BP","GO:0009408","topfind",3,-0.0138492981830737,-0.362850843494276,"response to heat","GO:0009628","response to abiotic stimulus",48,2.0944126201757e-09,2.31575760983482e-08,7.63530690013469
"460","BP","GO:0009410","topfind",14,-0.0107891449804052,-0.384618606401875,"response to xenobiotic stimulus","GO:0070887","cellular response to chemical stimulus",286,9.37778946544901e-10,1.07657621327435e-08,7.96795522005982
"461","BP","GO:0009411","topfind",5,-0.00130946772149745,-0.295932212050145,"response to UV","GO:0009628","response to abiotic stimulus",46,1.2985970521461e-16,3.13667838300257e-15,14.5035300090829
"462","BP","GO:0009611","topfind",4,-0.0181316995344067,-0.382675204493833,"response to wounding","GO:0009611","response to wounding",65,2.53185073720081e-15,5.52250351708225e-14,13.25786399887
"463","BP","GO:0009611","Unreported",1,-0.0181316995344067,-0.382675204493833,"response to wounding","GO:0009611","response to wounding",65,0.00037091217940038,0.00767191341185038,2.11509630742339
"464","BP","GO:0009612","topfind",3,-0.00254297249484428,-0.337108330704041,"response to mechanical stimulus","GO:0009628","response to abiotic stimulus",54,1.04757021360205e-07,9.084831804226e-07,6.04168310877122
"465","BP","GO:0009615","topfind",3,-0.00331767899661432,-0.339920130041404,"response to virus","GO:0044419","biological process involved in interspecies interaction between organisms",117,6.4505806057975e-06,4.2210253818664e-05,4.37458203633851
"466","BP","GO:0009617","topfind",1,-0.00553855877015706,-0.355273152265705,"response to bacterium","GO:0009607","response to biotic stimulus",99,1.74401639175105e-05,0.000103405518845338,3.98545628193728
"467","BP","GO:0009636","topfind",6,-0.008656697999918,-0.369207487343966,"response to toxic substance","GO:0070887","cellular response to chemical stimulus",81,6.88090350568282e-05,0.000360209043155672,3.44344538828687
"468","BP","GO:0009651","topfind",3,-0.00951173688556755,-0.334776124046532,"response to salt stress","GO:0009628","response to abiotic stimulus",10,0.00209616998113281,0.00774947689994554,2.11072761196265
"469","BP","GO:0009651","Unreported+high ratio",2,-0.00951173688556755,-0.334776124046532,"response to salt stress","GO:0009628","response to abiotic stimulus",10,0.000139869951405855,0.00424803337645292,2.37181207969674
"470","BP","GO:0009653","topfind",2,0.484597276900324,0.149487550018832,"anatomical structure morphogenesis","GO:0009653","anatomical structure morphogenesis",131,7.90526438437692e-32,7.20279658718292e-30,29.1424988498785
"471","BP","GO:0009725","topfind",4,-0.0176072969918681,-0.449216716477955,"response to hormone","GO:0009719","response to endogenous stimulus",42,4.78029678450301e-21,1.84003081576752e-19,18.7351749036178
"472","BP","GO:0009725","Unreported+high ratio",1,-0.0176072969918681,-0.449216716477955,"response to hormone","GO:0009719","response to endogenous stimulus",42,5.13521824179824e-05,0.00185181197828631,2.73240311103317
"473","BP","GO:0009743","topfind",1,-0.0116941847413159,-0.408702641315864,"response to carbohydrate","GO:1901698","response to nitrogen compound",13,0.000336844452049471,0.00153165278954649,2.81483967378579
"474","BP","GO:0009749","topfind",2,-0.0110938596476649,-0.40447658435283,"response to glucose","GO:1901698","response to nitrogen compound",69,0.000570200172004351,0.00244303621314721,2.61207009542794
"475","BP","GO:0009791","topfind",5,0.370859702536493,0.101655704625714,"post-embryonic development","GO:0032502","developmental process",63,7.19439493872114e-06,4.63195480938415e-05,4.3342356863555
"476","BP","GO:0009887","topfind",3,0.543636189495517,0.167222237918033,"animal organ morphogenesis","GO:0009653","anatomical structure morphogenesis",137,8.82399985123738e-13,1.45343594803677e-11,10.8376041025431
"477","BP","GO:0009913","Unreported",1,0.429570308956549,0.132449200137539,"epidermal cell differentiation","GO:0048729","tissue morphogenesis",8,0.000207823835296465,0.00471897781218912,2.32615206462918
"478","BP","GO:0009991","topfind",1,-0.00412046098024715,-0.332104416052535,"response to extracellular stimulus","GO:0009605","response to external stimulus",4,7.88930671641817e-11,1.03249508626869e-09,8.98611200651076
"479","BP","GO:0010033","topfind",2,-0.0233153419907981,-0.481189307109645,"response to organic substance","GO:0070887","cellular response to chemical stimulus",25,6.5727427752157e-39,1.2786649323244e-36,35.8932432452845
"480","BP","GO:0010033","Unreported",1,-0.0233153419907981,-0.481189307109645,"response to organic substance","GO:0070887","cellular response to chemical stimulus",25,1.82595984087807e-10,3.37006639349753e-08,7.47236154303205
"481","BP","GO:0010165","topfind",6,0.00261253560961251,-0.270012169662423,"response to X-ray","GO:0009628","response to abiotic stimulus",20,6.88449428066089e-09,7.1507344635205e-08,7.14564934881816
"482","BP","GO:0010165","Unreported+high ratio",2,0.00261253560961251,-0.270012169662423,"response to X-ray","GO:0009628","response to abiotic stimulus",20,0.000152655068839147,0.00455938251246549,2.34109397084162
"483","BP","GO:0010212","topfind",2,-0.00126058297909135,-0.295667349384372,"response to ionizing radiation","GO:0009628","response to abiotic stimulus",48,5.88445243588925e-14,1.12350898232177e-12,11.9494234510978
"484","BP","GO:0010224","topfind",2,0.00402936153999049,-0.260442971782216,"response to UV-B","GO:0009628","response to abiotic stimulus",9,0.000261672582560922,0.00121674370108108,2.91480089336291
"485","BP","GO:0010259","topfind",1,0.358982383608369,0.09524232066766,"multicellular organism aging","GO:0007568","aging",17,0.000392599830852948,0.00175414871662292,2.755933589949
"486","BP","GO:0010332","topfind",6,0.00132939442144184,-0.278583541124321,"response to gamma radiation","GO:0009628","response to abiotic stimulus",26,3.74996567404296e-13,6.41146150160598e-12,11.1930429611622
"487","BP","GO:0010389","topfind",1,-0.076192271481823,-0.0234388657378248,"regulation of G2/M transition of mitotic cell cycle","GO:0000278","mitotic cell cycle",10,1.76731530466955e-06,1.26578463313546e-05,4.89764018104651
"488","BP","GO:0010467","topfind",2,-0.249631296250119,0.301949571753607,"gene expression","GO:0044267","cellular protein metabolic process",42,1.52379438886383e-23,7.83448000788703e-22,21.1059898233434
"489","BP","GO:0010468","topfind",5,-0.335751277093977,0.284614051745615,"regulation of gene expression","GO:0044267","cellular protein metabolic process",236,2.81016414988672e-26,1.80603228132899e-24,23.7432744912995
"490","BP","GO:0010468","Unreported",2,-0.335751277093977,0.284614051745615,"regulation of gene expression","GO:0044267","cellular protein metabolic process",236,5.58723516703437e-09,6.28389355192397e-07,6.20177118044358
"491","BP","GO:0010468","Unreported+high ratio",1,-0.335751277093977,0.284614051745615,"regulation of gene expression","GO:0044267","cellular protein metabolic process",236,1.40518187682463e-08,1.83899984534249e-06,5.73541830728553
"492","BP","GO:0010498","topfind",3,-0.27421256934984,0.313414262074521,"proteasomal protein catabolic process","GO:0009894","regulation of catabolic process",37,2.59916470243089e-07,2.1211777242741e-06,5.67342294230948
"493","BP","GO:0010506","topfind",5,-0.285934420121171,0.231802013485649,"regulation of autophagy","GO:0010506","regulation of autophagy",76,2.62994811668195e-12,4.07104656857563e-11,10.3902939297111
"494","BP","GO:0010507","topfind",6,-0.298692060674305,0.222907930944192,"negative regulation of autophagy","GO:0009894","regulation of catabolic process",56,3.13246041999784e-07,2.52491042588404e-06,5.59775402437079
"495","BP","GO:0010522","topfind",1,-0.0818397000969222,-0.0457372720442744,"regulation of calcium ion transport into cytosol","GO:0010959","regulation of metal ion transport",1,1.91170529676026e-08,1.86962700082614e-07,6.72824502856559
"496","BP","GO:0010524","topfind",1,-0.113349656977683,-0.0288466724152312,"positive regulation of calcium ion transport into cytosol","GO:0010959","regulation of metal ion transport",12,0.000139957560938828,0.000687185896069361,3.16292576262575
"497","BP","GO:0010559","topfind",2,-0.287815091375539,0.248714012885242,"regulation of glycoprotein biosynthetic process","GO:0051246","regulation of protein metabolic process",2,0.000330451900577689,0.00150353525939204,2.822886382808
"498","BP","GO:0010586","topfind",2,-0.17043189136142,0.198538408393592,"miRNA metabolic process","GO:0010586","miRNA metabolic process",14,0.00118619195366342,0.00466059480484133,2.33155865327229
"499","BP","GO:0010592","topfind",3,-0.0567759263988269,0.0267373599806223,"positive regulation of lamellipodium assembly","GO:0120036","plasma membrane bounded cell projection organization",34,0.00131577428073691,0.00511390025526148,2.29124774698078
"500","BP","GO:0010594","topfind",1,0.156062453029476,0.0439336168079235,"regulation of endothelial cell migration","GO:0090130","tissue migration",8,6.5451323153086e-09,6.83032780234633e-08,7.16555845307777
"501","BP","GO:0010595","topfind",4,0.104333737536498,0.0565157214390082,"positive regulation of endothelial cell migration","GO:0090130","tissue migration",71,1.53596195229049e-06,1.11450142465594e-05,4.95291937202913
"502","BP","GO:0010608","Unreported",1,-0.29131397302519,0.250956781095057,"posttranscriptional regulation of gene expression","GO:0010608","posttranscriptional regulation of gene expression",29,8.79450814885404e-11,1.75841304598476e-08,7.75487910279924
"503","BP","GO:0010608","Unreported+high ratio",1,-0.29131397302519,0.250956781095057,"posttranscriptional regulation of gene expression","GO:0010608","posttranscriptional regulation of gene expression",29,5.6171823212326e-07,3.96396846551297e-05,4.4018698091081
"504","BP","GO:0010613","topfind",3,0.114539834220282,-0.134506255854852,"positive regulation of cardiac muscle hypertrophy","GO:0003008","system process",24,4.04551559912401e-05,0.000221779293849921,3.6540790036625
"505","BP","GO:0010628","topfind",28,-0.319399744615357,0.247377811212581,"positive regulation of gene expression","GO:0048518","positive regulation of biological process",532,7.08103960325077e-28,5.20095133308154e-26,25.2839172100346
"506","BP","GO:0010628","Unreported",5,-0.319399744615357,0.247377811212581,"positive regulation of gene expression","GO:0048518","positive regulation of biological process",532,7.931864682371e-08,6.34372910930071e-06,5.19765537059079
"507","BP","GO:0010628","Unreported+high ratio",3,-0.319399744615357,0.247377811212581,"positive regulation of gene expression","GO:0048518","positive regulation of biological process",532,4.46766385809561e-05,0.00164072675768226,2.78496373918552
"508","BP","GO:0010629","topfind",15,-0.336997860213231,0.261967338739162,"negative regulation of gene expression","GO:0048523","negative regulation of cellular process",300,2.87643793006231e-24,1.55673685869086e-22,21.80778479172
"509","BP","GO:0010629","Unreported",2,-0.336997860213231,0.261967338739162,"negative regulation of gene expression","GO:0048523","negative regulation of cellular process",300,3.0733669736061e-06,0.000140426879050778,3.85254975612247
"510","BP","GO:0010629","Unreported+high ratio",2,-0.336997860213231,0.261967338739162,"negative regulation of gene expression","GO:0048523","negative regulation of cellular process",300,1.19384241919512e-06,7.88374103978577e-05,4.10326764959289
"511","BP","GO:0010631","topfind",2,0.251104051950765,0.0300643898966241,"epithelial cell migration","GO:0090130","tissue migration",6,3.22699538458024e-13,5.58363287937707e-12,11.2530831440565
"512","BP","GO:0010632","topfind",1,0.157447775724613,0.0450306793827183,"regulation of epithelial cell migration","GO:0090130","tissue migration",6,2.48219464596611e-09,2.7319322724257e-08,7.56353007148991
"513","BP","GO:0010634","topfind",2,0.105101508329382,0.0578667448636699,"positive regulation of epithelial cell migration","GO:0090130","tissue migration",41,2.14891631239012e-06,1.51944004092182e-05,4.81831643307043
"514","BP","GO:0010761","topfind",3,0.0269425526384852,-0.0504835512400898,"fibroblast migration","GO:0006928","movement of cell or subcellular component",12,1.60598186322956e-07,1.34887484848616e-06,5.87002834323637
"515","BP","GO:0010763","topfind",3,-0.0863289286261584,-0.0246132501949204,"positive regulation of fibroblast migration","GO:0006928","movement of cell or subcellular component",15,5.22426692365242e-06,3.46583164206914e-05,4.46019253761062
"516","BP","GO:0010766","topfind",1,-0.0980922818247866,-0.0153584837429803,"negative regulation of sodium ion transport","GO:0010959","regulation of metal ion transport",7,0.000431452796758664,0.00190177417701706,2.72084105390646
"517","BP","GO:0010810","topfind",1,-0.0633816974746063,-0.0138270687571615,"regulation of cell-substrate adhesion","GO:0022610","biological adhesion",3,1.4779138890449e-09,1.66219127708519e-08,7.77931900112787
"518","BP","GO:0010811","topfind",2,-0.103345898985458,0.00382480847981532,"positive regulation of cell-substrate adhesion","GO:0022610","biological adhesion",34,5.90796267753185e-05,0.000312687612888781,3.5048893229803
"519","BP","GO:0010821","topfind",1,-0.0431899680035797,0.0103476075818265,"regulation of mitochondrion organization","GO:0010833","telomere maintenance via telomere lengthening",25,6.47661363196395e-15,1.35519374775804e-13,12.8679986106442
